"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"43549","Graduates from ISCED 7 programmes in tertiary education, female (number)","ROU","Romania","2014","2014",41070,,
"43549","Graduates from ISCED 7 programmes in tertiary education, female (number)","ROU","Romania","2015","2015",32013,,
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","GIN","Guinea","2007","2007",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","GIN","Guinea","2014","2014",939,,
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","MUS","Mauritius","2015","2015",15,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","1999","1999",27019,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2002","2002",38769,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2003","2003",44230,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2004","2004",46637,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2005","2005",54469,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2006","2006",57307,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2007","2007",57300,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2008","2008",60006,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2009","2009",72074,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2010","2010",71127,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2011","2011",67573,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2012","2012",85949,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2013","2013",80602,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2014","2014",60146,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","MYS","Malaysia","2015","2015",63247,,
"43610","Graduates from ISCED 7 programmes in tertiary education, both sexes (number)","IND","India","2013","2013",1464443,,
"43610","Graduates from ISCED 7 programmes in tertiary education, both sexes (number)","IND","India","2014","2014",1513666,,
"43610","Graduates from ISCED 7 programmes in tertiary education, both sexes (number)","IND","India","2015","2015",1681973,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","SWE","Sweden","2013","2013",23715,,
"43549","Graduates from ISCED 7 programmes in tertiary education, female (number)","IND","India","2013","2013",713297,,
"43549","Graduates from ISCED 7 programmes in tertiary education, female (number)","IND","India","2014","2014",753729,,
"43549","Graduates from ISCED 7 programmes in tertiary education, female (number)","IND","India","2015","2015",854623,,
"43549","Graduates from ISCED 7 programmes in tertiary education, female (number)","CZE","Czechia","2013","2013",23547,,
"43549","Graduates from ISCED 7 programmes in tertiary education, female (number)","CZE","Czechia","2014","2014",26209,,
"43549","Graduates from ISCED 7 programmes in tertiary education, female (number)","CZE","Czechia","2015","2015",25768,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","LCA","Saint Lucia","2014","2014",199,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","LCA","Saint Lucia","2015","2015",156,,
"43610","Graduates from ISCED 7 programmes in tertiary education, both sexes (number)","VCT","Saint Vincent and the Grenadines","2014","2014",,"a","Category not applicable"
"43610","Graduates from ISCED 7 programmes in tertiary education, both sexes (number)","VCT","Saint Vincent and the Grenadines","2015","2015",,"a","Category not applicable"
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","JPN","Japan","2013","2013",249168,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","JPN","Japan","2014","2014",253884,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","CYP","Cyprus","2013","2013",1974,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","CYP","Cyprus","2014","2014",2032,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","CYP","Cyprus","2015","2015",2078,,
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","BWA","Botswana","2014","2014",,"x","Data included elsewhere under another category"
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","BWA","Botswana","2015","2015",,"x","Data included elsewhere under another category"
"43547","Graduates from ISCED 6 programmes in tertiary education, female (number)","BWA","Botswana","2016","2016",,"x","Data included elsewhere under another category"
"43610","Graduates from ISCED 7 programmes in tertiary education, both sexes (number)","MUS","Mauritius","2015","2015",536,,
"26375","Graduates from tertiary education, both sexes (number)","GMB","Gambia","2004","2004",470,,
"26375","Graduates from tertiary education, both sexes (number)","GMB","Gambia","2011","2011",2623,,
"26375","Graduates from tertiary education, both sexes (number)","GMB","Gambia","2012","2012",3701,,
"26215","Graduates from ISCED 5 programmes in tertiary education, both sexes (number)","SXM","Sint Maarten (Dutch part)","2012","2012",,"x","Data included elsewhere under another category"
"26215","Graduates from ISCED 5 programmes in tertiary education, both sexes (number)","SXM","Sint Maarten (Dutch part)","2014","2014",23,,
"26215","Graduates from ISCED 5 programmes in tertiary education, both sexes (number)","SXM","Sint Maarten (Dutch part)","2015","2015",31,,
"26255","Graduates from ISCED 5 programmes in tertiary education, female (number)","GMB","Gambia","2011","2011",1303,,
"26255","Graduates from ISCED 5 programmes in tertiary education, female (number)","GMB","Gambia","2012","2012",1734,,
"26255","Graduates from ISCED 5 programmes in tertiary education, female (number)","SXM","Sint Maarten (Dutch part)","2012","2012",,"x","Data included elsewhere under another category"
"26255","Graduates from ISCED 5 programmes in tertiary education, female (number)","SXM","Sint Maarten (Dutch part)","2014","2014",15,,
"26255","Graduates from ISCED 5 programmes in tertiary education, female (number)","SXM","Sint Maarten (Dutch part)","2015","2015",26,,
"26255","Graduates from ISCED 5 programmes in tertiary education, female (number)","AFG","Afghanistan","2014","2014",,"a","Category not applicable"
"26335","Graduates from ISCED 8 programmes in tertiary education, female (number)","GMB","Gambia","2004","2004",,"a","Category not applicable"
"26335","Graduates from ISCED 8 programmes in tertiary education, female (number)","GMB","Gambia","2009","2009",,"a","Category not applicable"
"26335","Graduates from ISCED 8 programmes in tertiary education, female (number)","GMB","Gambia","2010","2010",,"a","Category not applicable"
"26335","Graduates from ISCED 8 programmes in tertiary education, female (number)","GMB","Gambia","2011","2011",,"a","Category not applicable"
"26335","Graduates from ISCED 8 programmes in tertiary education, female (number)","GMB","Gambia","2012","2012",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","GMB","Gambia","2004","2004",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","GMB","Gambia","2009","2009",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","GMB","Gambia","2010","2010",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","GMB","Gambia","2011","2011",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","GMB","Gambia","2012","2012",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","AFG","Afghanistan","2014","2014",,"n","Magnitude nil or negligible"
"26335","Graduates from ISCED 8 programmes in tertiary education, female (number)","AFG","Afghanistan","2014","2014",,"n","Magnitude nil or negligible"
"26375","Graduates from tertiary education, both sexes (number)","SXM","Sint Maarten (Dutch part)","2012","2012",49,,
"26375","Graduates from tertiary education, both sexes (number)","SXM","Sint Maarten (Dutch part)","2014","2014",30,,
"26375","Graduates from tertiary education, both sexes (number)","SXM","Sint Maarten (Dutch part)","2015","2015",47,,
"26335","Graduates from ISCED 8 programmes in tertiary education, female (number)","SXM","Sint Maarten (Dutch part)","2012","2012",,"a","Category not applicable"
"26335","Graduates from ISCED 8 programmes in tertiary education, female (number)","SXM","Sint Maarten (Dutch part)","2014","2014",,"a","Category not applicable"
"26335","Graduates from ISCED 8 programmes in tertiary education, female (number)","SXM","Sint Maarten (Dutch part)","2015","2015",,"a","Category not applicable"
"26415","Graduates from tertiary education, female (number)","GMB","Gambia","2004","2004",68,,
"26415","Graduates from tertiary education, female (number)","GMB","Gambia","2011","2011",1332,,
"26415","Graduates from tertiary education, female (number)","GMB","Gambia","2012","2012",1755,,
"26215","Graduates from ISCED 5 programmes in tertiary education, both sexes (number)","GMB","Gambia","2011","2011",2539,,
"26215","Graduates from ISCED 5 programmes in tertiary education, both sexes (number)","GMB","Gambia","2012","2012",3642,,
"26415","Graduates from tertiary education, female (number)","SXM","Sint Maarten (Dutch part)","2012","2012",36,,
"26415","Graduates from tertiary education, female (number)","SXM","Sint Maarten (Dutch part)","2014","2014",22,,
"26415","Graduates from tertiary education, female (number)","SXM","Sint Maarten (Dutch part)","2015","2015",42,,
"26215","Graduates from ISCED 5 programmes in tertiary education, both sexes (number)","AFG","Afghanistan","2014","2014",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","SXM","Sint Maarten (Dutch part)","2012","2012",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","SXM","Sint Maarten (Dutch part)","2014","2014",,"a","Category not applicable"
"26295","Graduates from ISCED 8 programmes in tertiary education, both sexes (number)","SXM","Sint Maarten (Dutch part)","2015","2015",,"a","Category not applicable"
"43608","Graduates from ISCED 6 programmes in tertiary education, both sexes (number)","MRT","Mauritania","2015","2015",2604,,
"43608","Graduates from ISCED 6 programmes in tertiary education, both sexes (number)","MRT","Mauritania","2016","2016",2812,,
"43608","Graduates from ISCED 6 programmes in tertiary education, both sexes (number)","THA","Thailand","2014","2014",189290,,
"43608","Graduates from ISCED 6 programmes in tertiary education, both sexes (number)","THA","Thailand","2015","2015",233669,,
